user_id,user_lat,user_lng,interests,time_preference,location_preference,budget_type
636,37.601498069299375,126.93356098861062,"맛집, 스터디, 소셜",night,outdoor,high
637,37.60513646026696,127.10124753887187,"소셜, 카페, 문화예술",afternoon,indoor,low
638,37.55763353790866,126.84379638902178,"카페, 맛집, 소셜",evening,outdoor,value
639,37.47812093263637,127.13535985523687,"문화예술, 취미활동",night,outdoor,medium
640,37.4917440533851,127.1036955918628,"스터디, 취미활동, 소셜, 카페",evening,outdoor,medium
641,37.58548550630412,127.11258483550189,"소셜, 문화예술",afternoon,outdoor,high
642,37.529596811439035,126.81320477436013,"맛집, 카페, 소셜",morning,indoor,low
643,37.46351431164439,126.85769600844723,"취미활동, 스터디, 맛집",evening,outdoor,value
644,37.626448237508704,126.92378503057847,"문화예술, 스터디, 취미활동, 맛집",evening,outdoor,low
645,37.64991027918232,126.98312197302369,"카페, 스터디, 문화예술, 취미활동",night,indoor,high
646,37.69049808802978,126.9811533441662,"스터디, 취미활동",night,indoor,medium
647,37.55443527047994,127.00530420182818,"맛집, 스터디, 카페, 스포츠",morning,indoor,low
648,37.50621936870653,127.06232830693097,"카페, 맛집, 취미활동, 스포츠",afternoon,indoor,value
649,37.553156078389655,126.85623676726935,"카페, 취미활동, 문화예술, 스포츠",evening,outdoor,low
650,37.439542048969,127.15481709777879,"문화예술, 스터디, 맛집",afternoon,indoor,medium
651,37.53132951649644,126.92414835564324,"스터디, 소셜",morning,indoor,value
652,37.47585122020708,126.8269138451686,"문화예술, 카페, 소셜, 맛집",morning,indoor,low
653,37.48986689588447,126.98309752686649,"스터디, 문화예술, 카페",morning,outdoor,value
654,37.41385894496049,127.03183869096507,"스포츠, 취미활동, 문화예술",afternoon,indoor,high
655,37.603666201156635,126.89471903418247,"소셜, 맛집",night,indoor,medium
656,37.55652002565598,126.88528157255566,"카페, 문화예술, 취미활동",morning,outdoor,value
657,37.55436853710449,127.08358570684952,"소셜, 문화예술, 카페",evening,outdoor,high
658,37.635951714058436,126.89748328476173,"취미활동, 소셜",morning,outdoor,value
659,37.438343553308115,127.03289497952103,"소셜, 문화예술, 스터디",evening,outdoor,value
660,37.665978632450724,126.96437702094005,"소셜, 스포츠, 맛집",afternoon,indoor,high
661,37.470942473671606,126.8846026997127,"카페, 스포츠, 소셜",evening,indoor,medium
662,37.5220321245716,127.10494448548287,"맛집, 스터디, 취미활동",night,outdoor,high
663,37.625163249126125,127.09856793200395,"스포츠, 스터디, 맛집",morning,indoor,medium
664,37.58840913937086,127.13197583728498,"카페, 취미활동, 스포츠, 스터디",afternoon,indoor,medium
665,37.58804078901945,126.94349700421715,"스터디, 취미활동",evening,indoor,value
666,37.535339020939354,127.08747970638912,"스터디, 카페",evening,outdoor,medium
667,37.5006220440489,127.18090560581335,"스포츠, 카페",evening,outdoor,medium
668,37.45448942656365,126.92095829612157,"취미활동, 카페, 문화예술, 스터디",morning,indoor,value
669,37.51461616475332,126.81129150386028,"스포츠, 문화예술",evening,outdoor,value
670,37.688663873034784,127.18579529000955,"문화예술, 스터디",morning,outdoor,medium
671,37.49927442973406,126.89931499185234,"취미활동, 카페, 스포츠, 소셜",night,indoor,medium
672,37.52333818347781,126.89373002626022,"문화예술, 스포츠, 취미활동, 카페",evening,indoor,low
673,37.44789990481014,127.11603329998857,"스터디, 스포츠, 취미활동, 문화예술",morning,indoor,low
674,37.64328055780179,126.96014265073593,"문화예술, 스터디, 카페",afternoon,indoor,medium
675,37.6441130812272,126.88684129178796,"소셜, 스터디",afternoon,outdoor,high
676,37.51310231358762,127.18597144060074,"맛집, 스포츠",evening,outdoor,low
677,37.67968006517629,127.06637886643219,"스터디, 소셜, 취미활동, 문화예술",morning,indoor,premium
678,37.55096612445759,127.10605953994451,"카페, 스포츠",afternoon,indoor,high
679,37.68870141724437,127.00734618533413,"맛집, 문화예술",morning,indoor,value
680,37.55056085930735,126.9819827518911,"스터디, 맛집",afternoon,outdoor,medium
681,37.688928239269345,127.16701795783854,"카페, 취미활동, 맛집",afternoon,indoor,high
682,37.636674188889764,126.89347617953014,"스포츠, 취미활동",evening,indoor,value
683,37.4381331472601,126.97101674214389,"문화예술, 취미활동, 스터디",night,indoor,value
684,37.542363305047566,126.94459485992873,"맛집, 카페",afternoon,indoor,value
685,37.416629896682366,127.02167506040192,"스포츠, 문화예술, 취미활동, 카페",morning,indoor,value
686,37.50021366452599,126.8427283971856,"스터디, 맛집",afternoon,outdoor,low
687,37.66319292085791,126.91614475414667,"취미활동, 맛집, 카페",afternoon,indoor,value
688,37.53732938381124,127.10380805948678,"소셜, 맛집, 스터디",afternoon,indoor,medium
689,37.46149376984777,127.09679815645048,"맛집, 취미활동, 스터디",evening,indoor,high
690,37.48453920511895,126.90701081209933,"스터디, 스포츠, 문화예술",afternoon,indoor,low
691,37.4103952129442,126.8508899547748,"문화예술, 맛집",morning,outdoor,medium
692,37.401175512485324,127.19978427242387,"스터디, 문화예술, 스포츠",evening,outdoor,medium
693,37.51279136657874,127.10252403879213,"맛집, 스포츠, 스터디",afternoon,indoor,value
694,37.64054776996266,126.98654983780182,"취미활동, 스포츠, 카페, 스터디",night,outdoor,medium
695,37.58752746580596,127.1784747575965,"스포츠, 카페, 문화예술, 소셜",evening,outdoor,low
696,37.62368849975615,127.19824762384908,"맛집, 소셜, 스포츠, 스터디",night,outdoor,low
697,37.5222223644064,127.19462779631174,"스포츠, 카페, 맛집",morning,outdoor,value
698,37.55810228737446,127.02463780308487,"취미활동, 문화예술, 맛집, 스터디",night,indoor,value
699,37.69103506592553,126.80879272592385,"취미활동, 맛집, 카페, 문화예술",morning,indoor,value
700,37.69995477334592,126.8008736571429,"스포츠, 소셜, 취미활동",afternoon,indoor,value
701,37.676012015763774,127.06010202843747,"맛집, 스포츠",evening,outdoor,high
702,37.43699554732259,126.96038813067534,"스포츠, 카페, 스터디, 문화예술",evening,outdoor,low
703,37.61216849850063,126.87615271451881,"카페, 문화예술, 소셜",afternoon,indoor,low
704,37.5170715648752,127.03142557291174,"스포츠, 카페",night,indoor,medium
705,37.66004644570655,127.15758922298501,"스포츠, 취미활동, 스터디, 카페",morning,indoor,value
706,37.45625816687365,126.80422065472635,"스터디, 문화예술, 취미활동, 소셜",afternoon,indoor,value
707,37.585874777848126,127.06539613805148,"스터디, 스포츠, 문화예술, 취미활동",evening,outdoor,high
708,37.65276146881959,127.00035064235584,"스터디, 맛집, 문화예술, 스포츠",afternoon,outdoor,value
709,37.535826301312625,127.13421608981749,"문화예술, 스터디",night,outdoor,value
710,37.55266557655227,126.82497770998957,"맛집, 스터디",night,indoor,medium
711,37.44283569100036,126.95577387203107,"카페, 스터디",evening,outdoor,premium
712,37.617367372747644,126.9246049196056,"소셜, 스터디, 취미활동",evening,outdoor,low
713,37.580327350218894,127.13944262075951,"소셜, 문화예술, 맛집, 카페",morning,indoor,medium
714,37.573156002866995,127.05908802176825,"맛집, 카페",afternoon,outdoor,medium
715,37.45800177008361,127.18029788528507,"스터디, 취미활동",evening,outdoor,high
716,37.55261179526488,126.89724981216906,"취미활동, 스터디",evening,indoor,value
717,37.60160592865416,127.05417116828119,"맛집, 스포츠, 카페",evening,indoor,low
718,37.40220734888762,127.00728229287301,"취미활동, 문화예술, 소셜",night,indoor,medium
719,37.60208294959901,126.82595971181536,"문화예술, 카페, 스터디",night,outdoor,medium
720,37.44928113483678,127.00148777383598,"취미활동, 스포츠, 카페, 소셜",night,outdoor,medium
721,37.57443618437859,127.17910783281286,"맛집, 문화예술, 소셜, 스터디",afternoon,outdoor,medium
722,37.58855117002507,127.02290073332736,"맛집, 소셜, 문화예술, 스터디",morning,indoor,high
723,37.442152190932575,126.97718040429918,"스터디, 맛집, 소셜",afternoon,indoor,value
724,37.46105333249957,127.14934444713657,"소셜, 취미활동, 카페, 스포츠",morning,outdoor,medium
725,37.505669292521226,127.14262879547334,"카페, 문화예술, 맛집",morning,indoor,value
726,37.41747134924608,126.904909728726,"스포츠, 스터디",afternoon,indoor,medium
727,37.47564318675168,126.99632412050721,"스터디, 스포츠",morning,outdoor,medium
728,37.612382274722,127.0854608297975,"문화예술, 스터디",night,outdoor,low
729,37.52929636179716,126.91526580915358,"스포츠, 문화예술, 소셜, 카페",night,outdoor,premium
730,37.41232470948667,126.93891538972228,"맛집, 문화예술",night,outdoor,high
731,37.561436303011945,126.82822002548396,"취미활동, 스포츠, 소셜, 스터디",evening,outdoor,medium
732,37.677397582874676,127.00685275680425,"스터디, 문화예술, 맛집",night,indoor,medium
733,37.45845214749661,126.99653217276486,"취미활동, 스포츠, 문화예술, 소셜",afternoon,indoor,high
734,37.471462830642686,126.95546990026838,"소셜, 취미활동",morning,indoor,value
735,37.42401902075869,126.98978127193782,"카페, 문화예술",evening,indoor,medium
736,37.634854585396,127.13820432433623,"문화예술, 소셜",evening,indoor,high
737,37.58819424110308,126.98867950675648,"문화예술, 소셜, 취미활동",morning,indoor,low
738,37.507839386556185,127.14334776268787,"스포츠, 맛집",morning,outdoor,high
739,37.41840316234516,127.08582493843727,"문화예술, 취미활동",night,indoor,high
740,37.601592841378114,126.89627263589036,"맛집, 카페",afternoon,indoor,value
741,37.407768821074846,126.91408469786133,"소셜, 맛집",morning,indoor,medium
742,37.52100929150791,127.07058885739697,"문화예술, 카페",night,indoor,medium
743,37.40175941836615,126.83140394738145,"문화예술, 소셜",night,outdoor,premium
744,37.59863354774245,127.16503973823656,"맛집, 스포츠, 카페",afternoon,indoor,medium
745,37.47496628192927,126.9424999578415,"취미활동, 맛집, 문화예술",afternoon,indoor,value
746,37.40873713549673,127.10764309740293,"소셜, 맛집, 스터디, 문화예술",evening,indoor,medium
747,37.43502437083064,126.85162604993162,"스터디, 맛집",afternoon,outdoor,medium
748,37.41090222449487,126.84073890605696,"스터디, 취미활동, 문화예술, 스포츠",afternoon,outdoor,medium
749,37.562248119191466,127.12734425655809,"취미활동, 스포츠, 문화예술, 소셜",night,indoor,low
750,37.678937516789155,127.17914537679962,"소셜, 스포츠, 취미활동",night,indoor,high
751,37.46802026806951,127.04079254118979,"취미활동, 카페, 소셜, 문화예술",afternoon,outdoor,value
752,37.66767137466143,126.97237653460733,"카페, 스포츠, 소셜, 맛집",evening,outdoor,value
753,37.41967372179399,127.09176617949062,"스포츠, 소셜, 스터디",morning,indoor,value
754,37.421853589263556,127.17305587751997,"취미활동, 맛집, 스포츠",night,indoor,low
755,37.657623490558876,127.05351331389892,"맛집, 스포츠",night,outdoor,low
756,37.492810568624,127.07765266159049,"맛집, 스터디, 문화예술",afternoon,indoor,value
757,37.46533424053027,127.0708151259528,"스포츠, 스터디",afternoon,indoor,value
758,37.49135695674541,126.80994380636632,"취미활동, 소셜, 문화예술",evening,indoor,value
759,37.5984398615971,127.16130944889557,"맛집, 카페, 문화예술",night,indoor,value
760,37.426801970687556,126.97511259091985,"소셜, 취미활동, 스포츠",evening,indoor,medium
761,37.4268956693707,126.93494363134292,"취미활동, 맛집, 문화예술, 스포츠",morning,indoor,high
762,37.50337897871809,126.86439377267494,"취미활동, 스터디, 스포츠, 카페",night,outdoor,low
763,37.57105616473994,127.14473752931794,"문화예술, 스터디",morning,outdoor,high
764,37.567363755073366,126.92172303672834,"취미활동, 맛집",evening,indoor,premium
765,37.41895648378235,127.03927499997542,"문화예술, 스터디, 소셜, 카페",night,indoor,value
766,37.47928992583213,126.91489653918994,"문화예술, 카페",morning,outdoor,medium
767,37.696783983531915,126.82189799290384,"스터디, 취미활동, 소셜",afternoon,indoor,medium
768,37.68161579059336,127.12203735071981,"카페, 스포츠, 맛집, 취미활동",night,indoor,value
769,37.540216200634376,126.91423184649545,"맛집, 카페, 소셜",evening,outdoor,low
770,37.465816816758874,126.98574009995285,"소셜, 문화예술",evening,outdoor,high
771,37.42992906731085,126.82180475596434,"문화예술, 스포츠",evening,outdoor,value
772,37.57928395727974,127.12377099538513,"카페, 소셜",night,indoor,premium
773,37.555279839516146,126.8497736831787,"스포츠, 카페, 문화예술",morning,indoor,high
774,37.50899677162587,126.95611516346526,"스포츠, 카페",afternoon,outdoor,low
775,37.55433573032046,126.93239677904135,"취미활동, 카페",evening,indoor,value
776,37.51582975665124,127.07592947715905,"스포츠, 스터디",evening,indoor,value
777,37.467845479940635,127.14913209366134,"소셜, 맛집, 스터디, 문화예술",evening,indoor,medium
778,37.44568707412029,126.90559020788393,"취미활동, 카페, 문화예술, 맛집",morning,indoor,medium
779,37.45733168680734,127.10750567228847,"스터디, 취미활동, 소셜",night,indoor,low
780,37.67951942742615,126.88274875016891,"스터디, 스포츠, 취미활동",morning,outdoor,value
781,37.51507021730219,126.9966951772076,"문화예술, 소셜, 맛집, 취미활동",afternoon,indoor,low
782,37.65765247502428,127.05154925776532,"소셜, 문화예술, 스터디",evening,indoor,low
783,37.524821201122606,127.19114147740072,"소셜, 스터디",evening,outdoor,medium
784,37.64365387618783,127.14640927627225,"스터디, 스포츠, 맛집",evening,indoor,medium
785,37.61659494408549,127.14475005960632,"맛집, 카페, 취미활동, 문화예술",afternoon,indoor,value
786,37.62989122133567,126.99917943703291,"문화예술, 소셜, 맛집, 취미활동",afternoon,indoor,medium
787,37.468601225415384,127.15299804202726,"취미활동, 카페, 맛집",night,outdoor,value
788,37.52409336941831,126.91712514669487,"스포츠, 취미활동, 맛집, 소셜",afternoon,outdoor,medium
789,37.526548950656796,127.07652070773409,"스터디, 스포츠",afternoon,indoor,medium
790,37.52400273796136,127.01864597586547,"스포츠, 카페, 취미활동, 스터디",evening,indoor,value
791,37.50580733605092,126.93028088463107,"취미활동, 문화예술, 소셜",morning,indoor,value
792,37.47198467111709,126.8333516215075,"맛집, 소셜",afternoon,outdoor,value
793,37.411639836418665,126.87470901129245,"취미활동, 스터디, 문화예술",morning,indoor,medium
794,37.47461761813719,126.80619929673047,"스포츠, 문화예술",morning,indoor,low
795,37.66825464758497,126.89126636550036,"맛집, 문화예술, 소셜, 취미활동",night,outdoor,premium
796,37.51504433677251,126.86089128556675,"스포츠, 취미활동",night,outdoor,value
797,37.69904231380366,126.8614736543229,"소셜, 취미활동, 맛집",evening,outdoor,medium
798,37.60646567582232,127.11400273448331,"문화예술, 취미활동",afternoon,indoor,value
799,37.54713472902078,126.8478987154002,"맛집, 취미활동",morning,indoor,medium
800,37.439304385595136,127.040382877999,"문화예술, 취미활동, 스터디",evening,indoor,value
801,37.466435267411974,127.12224331552572,"스터디, 취미활동, 맛집",night,indoor,medium
802,37.48930362756871,126.81317914729821,"스터디, 소셜",morning,outdoor,medium
803,37.62680127253223,126.98092561402053,"스터디, 소셜, 취미활동, 문화예술",evening,indoor,medium
804,37.687707252791895,127.04536073860886,"카페, 문화예술, 소셜",night,indoor,value
805,37.67548551061399,126.96321618464113,"문화예술, 스포츠",evening,indoor,medium
806,37.63186417323906,126.99674712876688,"취미활동, 소셜, 카페, 문화예술",afternoon,outdoor,value
807,37.683536734623466,126.91306694421647,"문화예술, 카페, 맛집",afternoon,indoor,medium
808,37.69523566514788,127.09450157918418,"소셜, 스터디, 문화예술, 스포츠",afternoon,outdoor,low
809,37.66736023922054,127.00226254297209,"스터디, 취미활동, 소셜, 카페",morning,outdoor,medium
810,37.552558229532075,126.92738078672232,"스포츠, 취미활동",afternoon,indoor,medium
811,37.53155240500969,127.04440936461677,"스터디, 카페, 스포츠",morning,outdoor,value
812,37.64232178796021,126.94255619971996,"맛집, 스포츠, 취미활동",night,indoor,premium
813,37.522868278178755,127.11203360949399,"카페, 스터디, 취미활동",morning,indoor,value
814,37.581521376031326,127.02395621273831,"카페, 취미활동, 문화예술, 스터디",morning,outdoor,medium
815,37.67973319351321,127.17892275969479,"맛집, 취미활동, 소셜, 스터디",night,outdoor,high
816,37.47582975798535,126.96265461075399,"문화예술, 스터디, 맛집",evening,indoor,high
817,37.43222429763087,126.84046552460701,"맛집, 취미활동, 카페",evening,outdoor,high
818,37.47655466863227,127.1433881010393,"소셜, 취미활동, 맛집",afternoon,indoor,high
819,37.66628249884819,126.94714027784298,"문화예술, 취미활동, 맛집",morning,outdoor,high
820,37.41411835936308,127.0674186780456,"스터디, 소셜, 카페",evening,indoor,low
821,37.5885268486753,126.95797807440859,"취미활동, 스터디",morning,indoor,low
822,37.60098604725777,126.80016061761013,"문화예술, 취미활동",night,outdoor,low
823,37.43698517823572,126.85898104018996,"취미활동, 카페, 스터디, 스포츠",afternoon,indoor,high
824,37.5977104043297,126.82018222824804,"맛집, 카페, 취미활동",morning,indoor,medium
825,37.56644773895099,126.93640806890241,"맛집, 카페, 문화예술, 스터디",night,indoor,low
826,37.546240350639195,126.9456484227366,"스터디, 문화예술",afternoon,outdoor,medium
827,37.61417028001898,126.99200740393785,"카페, 소셜, 맛집",morning,indoor,premium
828,37.411787583545205,127.06196284925915,"취미활동, 스터디, 소셜, 맛집",morning,indoor,high
829,37.644022068069404,127.09713251058628,"스터디, 맛집",morning,outdoor,low
830,37.424212536258196,127.1971083946051,"맛집, 문화예술, 스터디",night,indoor,value
831,37.50494100635348,126.96993141327076,"소셜, 취미활동, 맛집, 스터디",evening,indoor,value
832,37.41266014057439,126.99851805020026,"문화예술, 맛집, 스포츠",night,outdoor,low
833,37.66260897197023,127.08179745456468,"카페, 취미활동, 문화예술, 소셜",morning,outdoor,value
834,37.55440085721555,126.84228024155172,"맛집, 카페, 문화예술",evening,outdoor,medium
835,37.449082526253115,126.94510685325498,"소셜, 카페, 문화예술, 스포츠",morning,indoor,low
836,37.60623105828226,126.93016731227304,"문화예술, 스터디",morning,outdoor,low
837,37.44874952464233,127.15801354354137,"취미활동, 맛집, 카페",afternoon,outdoor,value
838,37.54870723106861,126.93309366159355,"스포츠, 맛집",morning,indoor,value
839,37.6063730274366,127.14558192880381,"맛집, 취미활동, 카페, 소셜",evening,indoor,low
840,37.54075324882783,126.94708340325101,"카페, 취미활동, 스포츠",morning,outdoor,low
841,37.46311162445895,126.80921883536264,"문화예술, 취미활동, 스터디",evening,indoor,high
842,37.42254288595328,126.85368097053053,"취미활동, 카페",evening,outdoor,medium
843,37.458532646007264,127.15704453121766,"맛집, 카페, 소셜, 취미활동",afternoon,indoor,medium
844,37.477128826818536,126.99178199125991,"소셜, 맛집",afternoon,outdoor,low
845,37.584250655095666,126.93365720895355,"맛집, 소셜",morning,indoor,value
846,37.40382962795537,127.1486207425833,"문화예술, 카페, 맛집, 스터디",evening,indoor,low
847,37.66331388820908,127.12525999534553,"맛집, 취미활동",night,indoor,high
848,37.65833405601843,126.8313352871048,"스포츠, 문화예술, 맛집, 카페",evening,indoor,high
849,37.482871682486945,127.11695631014352,"스터디, 카페",afternoon,outdoor,value
850,37.40677057496071,126.8451432578851,"소셜, 카페, 스터디",evening,indoor,value
851,37.51081479427478,127.00232368903693,"소셜, 스터디, 카페",evening,outdoor,high
852,37.52825171111401,126.90889621700242,"문화예술, 소셜",morning,indoor,value
853,37.51810456579718,126.8767492737618,"카페, 소셜, 맛집, 취미활동",afternoon,outdoor,value
854,37.68254495001505,127.04149771542531,"카페, 소셜",evening,outdoor,value
855,37.55236922480101,127.01143368057498,"맛집, 카페",afternoon,outdoor,low
856,37.649671732012536,126.90991912430717,"취미활동, 맛집",night,indoor,value
857,37.67499293080818,127.08219866077386,"취미활동, 스터디, 소셜",night,indoor,medium
858,37.52523448516894,127.09227160461135,"맛집, 취미활동",evening,outdoor,value
859,37.43526717473628,127.19608901384603,"취미활동, 스포츠",morning,indoor,value
860,37.67121049593637,126.92807246697137,"문화예술, 취미활동, 스포츠",morning,outdoor,medium
861,37.67057483235137,126.95887475452685,"문화예술, 맛집, 스터디, 소셜",evening,indoor,medium
862,37.44717069952827,127.07624909683254,"취미활동, 맛집",morning,outdoor,value
863,37.5465814777634,127.04128885426319,"스터디, 문화예술",afternoon,outdoor,high
864,37.56710204189394,127.15758906736977,"스터디, 카페, 문화예술, 스포츠",morning,indoor,value
865,37.54505662020949,127.07417620894851,"소셜, 문화예술",night,indoor,low
866,37.61489760304281,127.06775416946795,"취미활동, 맛집, 문화예술",morning,indoor,high
867,37.6013664669039,126.81257838202357,"카페, 문화예술, 맛집, 스포츠",morning,outdoor,high
868,37.558343632488686,127.00705193135919,"스포츠, 문화예술, 맛집, 카페",afternoon,outdoor,medium
869,37.58447090437008,126.99296944063789,"취미활동, 맛집",morning,indoor,value
870,37.66433154450697,126.90266467595836,"취미활동, 카페, 맛집, 스터디",night,indoor,low
871,37.613379747413134,126.83999409899351,"소셜, 취미활동, 스포츠, 문화예술",afternoon,outdoor,value
872,37.65223552158174,126.81337061323728,"스터디, 스포츠, 취미활동, 맛집",afternoon,indoor,value
873,37.527767946511005,127.1942096533021,"스포츠, 취미활동, 문화예술",afternoon,indoor,low
874,37.562715968057134,127.01098258548869,"취미활동, 문화예술, 소셜",night,outdoor,value
875,37.61809337585853,127.03193369531243,"카페, 문화예술, 맛집",night,outdoor,low
876,37.41393009664484,126.80549327523303,"취미활동, 문화예술, 스터디",afternoon,outdoor,low
877,37.62451257482846,126.90481400180275,"카페, 스터디",morning,outdoor,medium
878,37.587410200821985,126.91301634546498,"맛집, 취미활동, 소셜, 스포츠",evening,outdoor,medium
879,37.49733146859052,126.93368613490405,"문화예술, 카페, 스포츠, 맛집",evening,outdoor,medium
880,37.40924738560981,127.15168173503416,"스포츠, 소셜, 문화예술",night,indoor,value
881,37.51759032208234,126.90544217592276,"맛집, 소셜, 문화예술, 스포츠",morning,indoor,medium
882,37.48080791019906,127.12026557661012,"스터디, 맛집",morning,outdoor,value
883,37.65332070295716,126.89568928546635,"스포츠, 카페",evening,indoor,low
884,37.59598686227041,126.8281472431624,"취미활동, 소셜",evening,indoor,value
885,37.683228435779114,126.93437846135157,"스포츠, 문화예술, 취미활동, 카페",morning,indoor,value
886,37.46224083141766,127.16234007683953,"맛집, 스포츠, 취미활동",night,indoor,high
887,37.60407132615314,127.13698279444736,"스포츠, 취미활동, 문화예술",night,outdoor,value
888,37.47502474067418,127.13462095646784,"카페, 소셜, 취미활동, 맛집",evening,indoor,value
889,37.48696420386016,126.80580603781104,"취미활동, 맛집, 문화예술, 소셜",night,outdoor,value
890,37.57991132402243,127.11059475252627,"취미활동, 스터디, 스포츠",evening,outdoor,high
891,37.516589687119655,126.9663958431901,"스포츠, 카페, 문화예술",afternoon,indoor,medium
892,37.68349011909203,126.99272137701557,"맛집, 스포츠, 취미활동, 문화예술",afternoon,indoor,medium
893,37.668951275287704,127.19307201948898,"스포츠, 취미활동, 소셜, 맛집",night,indoor,high
894,37.54359346116516,126.81786448655156,"맛집, 소셜, 문화예술",morning,indoor,medium
895,37.603917738800526,127.04361157788277,"맛집, 스포츠, 소셜, 스터디",morning,outdoor,low
896,37.41126569601801,126.92640188914656,"소셜, 맛집, 취미활동, 카페",morning,indoor,high
897,37.57901689703186,126.93488081406758,"소셜, 카페, 취미활동, 맛집",afternoon,indoor,low
898,37.44917607861408,126.95256352396125,"문화예술, 카페",night,outdoor,premium
899,37.42369417980987,127.0773189874206,"문화예술, 스포츠, 취미활동",afternoon,outdoor,medium
900,37.57593785371244,126.90449805298144,"스터디, 스포츠, 취미활동",evening,indoor,medium
901,37.47020158614811,126.83375517915799,"스포츠, 문화예술",morning,indoor,high
902,37.40551149636143,126.90820871206874,"맛집, 카페, 문화예술, 취미활동",afternoon,indoor,value
903,37.535978531757756,127.1168759753101,"스터디, 취미활동, 소셜, 스포츠",morning,indoor,medium
904,37.48194788611098,126.88380768972502,"취미활동, 소셜",night,indoor,medium
905,37.676771721471745,127.02738888086273,"스터디, 문화예술",night,indoor,high
906,37.65291108407831,126.95952861076962,"문화예술, 취미활동, 스터디",night,outdoor,medium
907,37.5493607541543,127.13672348361153,"카페, 스터디, 스포츠",night,indoor,value
908,37.557330903757325,127.1224386991843,"소셜, 카페, 스포츠, 문화예술",night,outdoor,value
909,37.48071566862265,127.12475585742733,"취미활동, 문화예술",evening,outdoor,premium
910,37.641737859787476,126.9085552752947,"스터디, 취미활동, 스포츠",morning,outdoor,low
911,37.59574541852185,127.10952029942761,"스터디, 맛집",evening,indoor,value
912,37.45092754946214,127.18626126990657,"카페, 스포츠",morning,indoor,value
913,37.61981702462399,127.07435051003459,"소셜, 스포츠",evening,indoor,medium
914,37.442553319285096,126.88552048426509,"취미활동, 문화예술, 카페, 스포츠",night,outdoor,value
915,37.511781531073126,126.89213713284094,"소셜, 카페, 스터디, 문화예술",morning,outdoor,medium
916,37.57542704250119,127.12649114074512,"소셜, 취미활동",afternoon,outdoor,value
917,37.459242075105706,127.05066345563654,"취미활동, 스터디, 스포츠, 카페",afternoon,indoor,value
918,37.49382821822655,127.13072284511242,"스터디, 취미활동, 소셜, 카페",afternoon,indoor,value
919,37.400072880330356,126.85077442306967,"맛집, 취미활동",afternoon,outdoor,low
920,37.51208169786022,127.07258424500687,"카페, 취미활동, 소셜",morning,indoor,medium
921,37.61105850205446,127.05794241737189,"소셜, 스포츠",afternoon,indoor,medium
922,37.47248073861201,127.06888026542605,"맛집, 스포츠, 문화예술",night,indoor,high
923,37.60336847554883,127.02882185567255,"취미활동, 스포츠, 소셜, 스터디",evening,indoor,value
924,37.45843814079318,127.12641340092082,"문화예술, 소셜",afternoon,indoor,value
925,37.440235886812935,126.82256054310432,"맛집, 카페, 스터디, 소셜",evening,indoor,low
926,37.47229887739878,127.17445022861605,"카페, 취미활동, 스포츠, 문화예술",afternoon,indoor,low
927,37.51333904717282,126.92667374240676,"소셜, 카페, 문화예술",night,indoor,medium
928,37.513175595714706,127.06562964847994,"스터디, 문화예술, 맛집, 스포츠",afternoon,indoor,high
929,37.56734303772063,126.95178455223738,"취미활동, 스터디",night,indoor,medium
930,37.45777448973756,126.83904750421405,"카페, 소셜, 취미활동, 스포츠",evening,indoor,low
931,37.55754225553089,126.88119742367648,"문화예술, 스포츠",morning,indoor,value
932,37.401594250746456,126.93122787379426,"스포츠, 취미활동, 문화예술",night,indoor,value
933,37.41217879559071,126.9563011938268,"맛집, 취미활동, 문화예술",evening,outdoor,premium
934,37.47554441060274,127.19241179564604,"스터디, 카페, 소셜",morning,indoor,value
935,37.49596387300033,127.03866315679883,"스포츠, 스터디, 취미활동",night,indoor,medium
936,37.4401282085231,127.15428076541619,"소셜, 스포츠, 카페, 스터디",night,outdoor,medium
937,37.467728922462506,126.81005589030252,"카페, 문화예술, 맛집, 취미활동",evening,indoor,medium
938,37.66925858671306,126.97886420181227,"카페, 스포츠, 취미활동, 맛집",night,outdoor,low
939,37.686839856902715,127.07930903741222,"카페, 스포츠",afternoon,outdoor,medium
940,37.62927670220724,127.19726164143607,"카페, 맛집",night,indoor,medium
941,37.68373539387229,127.17194340020022,"문화예술, 소셜, 스터디",evening,outdoor,medium
942,37.61350461780653,126.8843709344426,"소셜, 취미활동, 스터디, 맛집",morning,indoor,high
943,37.569888843117226,126.95936018664376,"문화예술, 카페, 스포츠, 맛집",night,outdoor,value
944,37.40800302878266,126.80497023751757,"소셜, 문화예술, 취미활동",morning,outdoor,high
945,37.655731665692564,127.01936037469676,"스포츠, 취미활동, 카페, 소셜",night,outdoor,value
946,37.652990889845654,126.94470800230918,"취미활동, 맛집",night,indoor,medium
947,37.53464950795419,126.82514299498895,"카페, 맛집, 스터디",morning,indoor,value
948,37.48320402851739,127.00009259157032,"스포츠, 취미활동, 문화예술, 스터디",evening,indoor,medium
949,37.60124800423278,127.08123756150377,"스터디, 취미활동",morning,indoor,low
950,37.4193607651534,127.03106457468786,"맛집, 스포츠, 문화예술, 소셜",night,indoor,high
951,37.56151525606893,126.98179309318215,"취미활동, 문화예술, 스포츠, 카페",night,outdoor,value
952,37.505081711200795,126.98087317574404,"취미활동, 맛집, 스터디",night,outdoor,high
953,37.46841854507001,126.80461040562119,"소셜, 취미활동, 맛집, 문화예술",evening,outdoor,value
